Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3593","QY488_17655",,"Q44532","Azotobacter vinelandii","fpr","Ferredoxin--NADP(+) reductase (EC 1.18.1.2) @ Flavodoxin--NADP(+) reductase (EC 1.19.1.1)","Flavin adenine dinucleotide","Drug target",,100,100,85,"1e-128"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4017","QY488_19740",,"116051830","Pseudomonas aeruginosa","pilF","Type IV pilus biogenesis protein PilF",,"","18591226",100,100,99,"1e-139"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1819","QY488_08910",,"VFG000220","Pseudomonas aeruginosa PAO1","pscL","Type III secretion cytoplasmic protein (YscL)",,"Secretion system,Type III secretion system",,100,100,100,"1e-114"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1789","QY488_08760",,"VFG000190","Pseudomonas aeruginosa PAO1","pscP","Type III secretion protein (YscP)",,"Secretion system,Type III secretion system",,100,100,100,"1e-213"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5521","QY488_27305",,"VFG000117","Pseudomonas aeruginosa PAO1","algP/algR3","Alginate regulatory protein AlgP, positive transcriptional regulator of AlgD",,"Antiphagocytosis,Serum resistance",,100,100,100,"1e-192"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3778","QY488_18565",,"NP_252264.1","Pseudomonas aeruginosa PAO1","nalD","Transcriptional regulator, AcrR family",,"efflux pump conferring antibiotic resistance,gene modulating antibiotic efflux",,100,100,100,"1e-120"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1011","QY488_04965",,"NP_249649.1","Pseudomonas aeruginosa PAO1","oprD","Outer membrane low permeability porin, OprD family => OccD1/OprD basic amino acids, carbapenem uptake",,"gene modulating permeability to antibiotic",,100,100,100,"1e-265"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4740","QY488_23370",,"W0WLZ8","Pseudomonas aeruginosa MH38",,"Dipeptide ABC transporter, ATP-binding protein DppF (TC 3.A.1.5.2)","the atp-binding cassette (abc) superfamily.","3.A.1.5.39",,100,100,100,"1e-186"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4492","QY488_22095",,,,"S10p","SSU ribosomal protein S10p (S20e)","SSU ribosomal protein S10p (S20e)","antibiotic target in susceptible species","26124155",,,,
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4824","QY488_23805",,"P14532","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","ccpA","Cytochrome c551 peroxidase (EC 1.11.1.5)","Heme C","Drug target",,100,100,100,"1e-203"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2921","QY488_14305",,"O24779","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccD6/OprQ involved in adhesion","the outer membrane porin (opr) family.","1.B.25.1.3","10338201",100,100,99,"1e-251"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5028","QY488_24855",,"AEX49906.1","Pseudomonas aeruginosa","PmrB","Sensory histidine kinase QseC",,"gene altering cell wall charge conferring antibiotic resistance,polymyxin resistance gene",,100,100,99,"1e-271"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3466","QY488_17030",,"P05695","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","oprP","Phosphate/pyrophosphate-specific outer membrane porin OprP/OprO","the pseudomonas oprp porin (pop) family.","1.B.5.1.1",,100,100,100,"1e-262"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.418","QY488_02025",,"P24559","Pseudomonas aeruginosa","pilT","Twitching motility protein PilT","the outer membrane protein secreting main terminal branch (mtb) family.","3.A.15.2.1","10984043;1676385;1898929;1971619;2997119;7565109;7854122;7854130;8057924;8330261;8340405;8682785;8845350;9224881;9668097",100,100,100,"1e-194"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1490","QY488_07305",,"Q9I3T2","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Uncharacterized MFS-type transporter","the major facilitator superfamily (mfs).","2.A.1.51.4",,100,100,100,"1e-227"
"BLAT","Drug Target","TTD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1800","QY488_08815",,"TTDI02142",,"pcrV","Type III secretion cytoplasmic LcrG inhibitor (LcrV,secretion and targeting control protein, V antigen)",,"",,100,100,100,"1e-163"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1642","QY488_08050",,"H7F0T0","Pseudomonas stutzeri ATCC 14405 = CCUG 16156","ccoN","Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1)","the proton-translocating cytochrome oxidase (cox) superfamily.","3.D.4.3.3","20576851;22328767",98,98,90,"1e-260"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2549","QY488_12455",,"VFG044088","Pseudomonas aeruginosa PAO1","mbtH-like","MbtH-like NRPS chaperone",,"",,100,100,100,"4e-37"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5027","QY488_24850",,"NP_253464.1","Pseudomonas aeruginosa PAO1","PmrA","Two-component system response regulator QseB",,"gene altering cell wall charge conferring antibiotic resistance,polymyxin resistance gene",,100,100,100,"1e-122"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4095","QY488_20130",,"15599071","Pseudomonas aeruginosa PAO1","narK2","Nitrate/nitrite transporter NarK/U",,"","14641575",100,100,100,"1e-283"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1437","QY488_07040",,"Q9I3Y3","Pseudomonas aeruginosa","pmpM","Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps","the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.","2.A.66.1.12","10984043;14679249",100,100,100,"1e-277"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.436","QY488_02115",,"VFG001231","Pseudomonas aeruginosa PAO1","chpA","still frameshift probable component of chemotactic signal transduction system",,"Adherence,Twitching motility",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.799","QY488_03895",,"Q9I5H4","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccK5/OpdH tricarboxylate","the outer membrane porin (opr) family.","1.B.25.1.10","10984043",100,100,100,"1e-252"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3751","QY488_18430",,"VFG000130","Pseudomonas aeruginosa PAO1","algI","Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)",,"Antiphagocytosis,Serum resistance",,100,100,100,"1e-312"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5110","QY488_25260",,"15600048","Pseudomonas aeruginosa PAO1","purD","Phosphoribosylamine--glycine ligase (EC 6.3.4.13)",,"","14641575",100,100,100,"1e-247"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4837","QY488_23870",,,,"MexCD-OprJ","Multidrug efflux system, membrane fusion component => MexC of MexCD-OprJ system","Multidrug efflux system, membrane fusion component => MexC of MexCD-OprJ system","efflux pump conferring antibiotic resistance","8878035",,,,
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.249","QY488_01205",,"B7V2E7","Pseudomonas aeruginosa (strain LESB58)",,"Nucleoside-binding outer membrane protein","the nucleoside-specific channel-forming outer membrane porin (tsx) family.","1.B.10.2.3",,100,100,98,"1e-164"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5038","QY488_24905",,,,"FabG","3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35), FabG4","3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35), FabG4","antibiotic target replacement protein","24100560;21081168",,,,
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5362","QY488_26500",,"Q88CZ6","Pseudomonas putida (strain KT2440)","hutU","Urocanate hydratase (EC 4.2.1.49)","trans-urocanic acid","Drug target",,99,99,91,"1e-312"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4141","QY488_20360",,"Q9HX93","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","copA1","Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)","the p-type atpase (p-atpase) superfamily.","3.A.3.5.34",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3677","QY488_18065",,"VFG000153","Pseudomonas aeruginosa PAO1","rhlI","N-butanoyl-L-homoserine lactone synthase @ N-acyl-L-homoserine lactone synthase, LuxI family (EC 2.3.1.184)",,"Regulation,Quorum sensing system",,100,100,100,"1e-114"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2575","QY488_12575",,"Q9I147","Pseudomonas aeruginosa",,"probable cation-transporting P-type ATPase","the p-type atpase (p-atpase) superfamily.","3.A.3.6.15","10984043",100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3546","QY488_17415",,"VFG014642","Pseudomonas aeruginosa PAO1","flgA","Flagellar basal-body P-ring formation protein FlgA",,"",,100,100,100,"1e-127"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4786","QY488_23615",,"Q59652","Pseudomonas aeruginosa",,"type 4 fimbrial biogenesis protein FimU","the outer membrane protein secreting main terminal branch (mtb) family.","3.A.15.2.1","10984043;1676385;1898929;1971619;2997119;7565109;7854122;7854130;8057924;8330261;8340405;8682785;8845350;9224881;9668097",100,100,100,"1e-88"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3744","QY488_18400",,"VFG000124","Pseudomonas aeruginosa PAO1","alg44","Alginate polymerisation protein Alg44, membrane fusion protein",,"Antiphagocytosis,Serum resistance",,100,100,100,"1e-222"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4837","QY488_23870",,"AAB41956.1","Pseudomonas aeruginosa","mexC","Multidrug efflux system, membrane fusion component => MexC of MexCD-OprJ system",,"efflux pump conferring antibiotic resistance",,100,100,100,"1e-214"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1079","QY488_05305",,,,"OccK7/OpdD","Outer membrane low permeability porin, OprD family => OccK7/OpdD, meropenem uptake","Outer membrane low permeability porin, OprD family => OccK7/OpdD, meropenem uptake","protein modulating permeability to antibiotic","22272184",,,,
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1529","QY488_07490",,"116049394","Pseudomonas aeruginosa UCBPP-PA14","flhB","Flagellar biosynthesis protein FlhB",,"","18591226",100,100,100,"1e-212"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1815","QY488_08890",,"VFG000216","Pseudomonas aeruginosa PAO1","pscH","Type III secretion effector protein (YopR, encoded by YscH)",,"Secretion system,Type III secretion system",,100,100,100,"6e-75"
"BLAT","Antibiotic Resistance","NDARO","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1192","QY488_05845",,"WP_003082280.1","Pseudomonas",,"Fosfomycin resistance protein FosA","MULTISPECIES: FosA family fosfomycin resistance glutathione transferase","",,100,100,100,"9e-76"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1319","QY488_06470",,"VFG000144","Pseudomonas aeruginosa PAO1","aprA","Secreted alkaline metalloproteinase (EC 3.4.24.-), PrtA/B/C/G homolog",,"Protease",,100,100,100,"1e-282"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.919","QY488_04490",,"P72161","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","pbpG","Murein-DD-endopeptidase (EC 3.4.99.-)","Ceftazidime","Drug target",,100,100,100,"1e-173"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.830","QY488_04050",,"Q9I5F3","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","azoR1","FMN-dependent NADH-azoreductase (EC 1.7.1.6)","2-(4-DIMETHYLAMINOPHENYL)DIAZENYLBENZOIC ACID","Drug target",,100,100,100,"1e-117"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4762","QY488_23480",,"VFG000113","Pseudomonas aeruginosa PAO1","pilC","Type IV fimbrial assembly protein PilC",,"Adherence,Twitching motility",,100,92,100,"1e-208"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1525","QY488_07470",,"VFG001258","Pseudomonas aeruginosa PAO1","fliO","Flagellar biosynthesis protein FliO",,"Adherence,Motility",,100,100,100,"2e-79"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4787","QY488_23620",,"VFG001207","Pseudomonas aeruginosa PAO1","pilV","Type IV fimbrial biogenesis protein PilV",,"Adherence,Twitching motility",,100,100,100,"1e-103"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2476","QY488_12095",,"O30493","Pseudomonas fluorescens",,"Various polyols ABC transporter, permease protein 2","the atp-binding cassette (abc) superfamily.","3.A.1.1.49",,99,99,86,"1e-138"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.449","QY488_02175",,"P52477","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","mexA","Multidrug efflux system, membrane fusion component => MexA of MexAB-OprM","Glycerol","Drug target",,100,100,100,"1e-213"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3754","QY488_18445",,"VFG000133","Pseudomonas aeruginosa PAO1","algA","Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) / Mannose-6-phosphate isomerase (EC 5.3.1.8)",,"Antiphagocytosis,Serum resistance",,100,100,100,"1e-284"
"BLAT","Drug Target","TTD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.688","QY488_03330",,"TTDNR00690",,"trpC","Indole-3-glycerol phosphate synthase (EC 4.1.1.48)",,"",,100,100,100,"1e-151"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2197","QY488_10735",,"116050024","Pseudomonas aeruginosa UCBPP-PA14","PA14_37650","hypothetical protein",,"","18591226",100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2524","QY488_12330",,"VFG000159","Pseudomonas aeruginosa PAO1","pvdA","L-ornithine 5-monooxygenase (EC 1.13.12.-), PvdA of pyoverdin biosynthesis @ Siderophore biosynthesis protein, monooxygenase",,"Iron uptake,Siderophore,Pigment",,100,100,100,"1e-258"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3140","QY488_15385",,,,"kasA","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)","antibiotic target in susceptible species","10428945",,,,
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4838","QY488_23875",,"NP_253290.1","Pseudomonas aeruginosa PAO1","nfxB","Transcriptional regulator NfxB",,"efflux pump conferring antibiotic resistance,gene modulating antibiotic efflux",,100,100,100,"1e-103"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5212","QY488_25775",,"P52197","Azotobacter vinelandii","rhdA","Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)","Hypophosphite","Drug target",,97,97,80,"1e-130"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2633","QY488_12860",,"NP_251183.1","Pseudomonas aeruginosa PAO1","mexE","Multidrug efflux system, membrane fusion component => MexE of MexEF-OprN system",,"efflux pump conferring antibiotic resistance",,100,100,100,"1e-233"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.262","QY488_01270",,"P20586","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","pobA","P-hydroxybenzoate hydroxylase (EC 1.14.13.2)","4-Aminobenzoic Acid;2,4-Dihydroxybenzoic Acid;Flavin adenine dinucleotide;8-Demethyl-8-Dimethylamino-Flavin-Adenine-Dinucleotide;P-Hydroxybenzoic Acid","Drug target",,100,100,100,"1e-230"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5571","QY488_27555",,"Q9HTQ2","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","dadX","Alanine racemase (EC 5.1.1.1)","D-Lysine;Lysine Nz-Carboxylic Acid","Drug target",,100,100,100,"1e-208"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4497","QY488_22120",,,,"rpoC","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)","antibiotic target in susceptible species","16723576",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1816","QY488_08895",,"VFG000217","Pseudomonas aeruginosa PAO1","pscI","Type III secretion cytoplasmic protein (YscI)",,"Secretion system,Type III secretion system",,100,100,100,"3e-56"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4227","QY488_20780",,"Q9X6V3","Pseudomonas aeruginosa","pbpA","Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)","Ceftazidime;Cefepime","Drug target",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3680","QY488_18080",,"VFG000156","Pseudomonas aeruginosa PAO1","rhlA","RhlA, 3-(3-hydroxyalkanoyloxy)alkanoic acids (HAAs) synthase",,"Biosurfactant",,100,100,100,"1e-169"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.549","QY488_02650",,"P24474","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","nirS","Nitrite reductase (EC 1.7.2.1)","Heme C;Heme D","Drug target",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1326","QY488_06505",,"Q9I488","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"4-hydroxyproline ABC transporter, ATP-binding protein","the atp-binding cassette (abc) superfamily.","3.A.1.3.21",,100,100,100,"1e-133"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2345","QY488_11455",,,,"OccK9/OpdG","Outer membrane low permeability porin, OprD family => OccK9/OpdG","Outer membrane low permeability porin, OprD family => OccK9/OpdG","protein modulating permeability to antibiotic","22272184",,,,
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5649","QY488_27960",,"Q9HTI6","Pseudomonas aeruginosa",,"Choline binding ABC transport system substrate-binding protein ChoX","the atp-binding cassette (abc) superfamily.","3.A.1.12.12","10984043",100,100,100,"1e-182"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4444","QY488_21855",,"VFG015521","Pseudomonas aeruginosa PAO1","phzG1","Pyridoxamine 5'-phosphate oxidase PhzG (EC 1.4.3.5)",,"",,100,100,100,"1e-124"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1142","QY488_05605",,"VFG001241","Pseudomonas aeruginosa PAO1","flgH","Flagellar L-ring protein FlgH",,"Adherence,Motility",,100,100,100,"1e-131"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.584","QY488_02820",,"15595749","Pseudomonas aeruginosa","pgk","Phosphoglycerate kinase (EC 2.7.2.3)",,"","14641575",100,100,100,"1e-215"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2233","QY488_10915",,"Q9I202","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccK3/OpdO pyroglutamate, cefotaxime uptake","the outer membrane porin (opr) family.","1.B.25.1.7","10984043",100,100,100,"1e-239"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4836","QY488_23865",,,,"MexCD-OprJ","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexD of MexCD-OprJ system","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexD of MexCD-OprJ system","efflux pump conferring antibiotic resistance","8878035",,,,
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4056","QY488_19940",,"15599036","Pseudomonas aeruginosa PAO1 ","exoS","putative exoenzyme T",,"","20805335",100,100,100,"1e-254"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3641","QY488_17895",,"Q8KZQ6","Q8KZQ6","ssuB","Alkanesulfonate ABC transporter ATP-binding protein SsuB",,"3.A.1.17.2","10361295;10781557;12835925",97,95,81,"1e-120"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2634","QY488_12865",,"NP_251184.1","Pseudomonas aeruginosa PAO1","mexF","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexF of MexEF-OprN system",,"efflux pump conferring antibiotic resistance",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2139","QY488_10460",,"15597219","Pseudomonas aeruginosa PAO1","galU","UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)",,"","15213167",100,100,100,"1e-161"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5154","QY488_25475",,"Q9HUR5","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccK1/OpdK benzoate/histidine, carbenicillin and cefoxitin uptake","the outer membrane porin (opr) family.","1.B.25.1.8","10984043",100,100,100,"1e-249"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3285","QY488_16110",,"P35818","Pseudomonas aeruginosa","gspD","General secretion pathway protein D","the outer bacterial membrane secretin (secretin) family.","1.B.22.1.2","10984043;7934833",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4435","QY488_21810",,"Q9HWH4","Pseudomonas aeruginosa","mexI","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexI of MexHI-OpmD system","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.32","10984043",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4434","QY488_21805",,"Q9HWH5","Pseudomonas aeruginosa","mexH","Multidrug efflux system, membrane fusion component => MexH of MexHI-OpmD system","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.32","10984043",100,100,100,"1e-203"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2769","QY488_13555",,"P08200","Escherichia coli (strain K12)","icd","Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)","Isocitric Acid;Isocitrate Calcium Complex;2-Oxalosuccinic Acid;2'-Monophosphoadenosine 5'-Diphosphoribose;3-Isopropylmalic Acid","Drug target",,94,94,80,"1e-193"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5789","QY488_28645",,,,"OXA-50 family","Class D beta-lactamase (EC 3.5.2.6) => OXA-50 family, oxacillin-hydrolyzing","Class D beta-lactamase (EC 3.5.2.6) => OXA-50 family, oxacillin-hydrolyzing","antibiotic inactivation enzyme","15155197",,,,
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3642","QY488_17900",,"O85765","Pseudomonas putida","ssuC","Alkanesulfonate ABC transporter permease protein SsuC","the atp-binding cassette (abc) superfamily.","3.A.1.17.2","10361295;10781557;12835925",93,94,89,"1e-126"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3466","QY488_17030",,"P05695","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","oprP","Phosphate/pyrophosphate-specific outer membrane porin OprP/OprO","(Hydroxyethyloxy)Tri(Ethyloxy)Octane","Drug target",,100,100,100,"1e-262"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4110","QY488_20205",,"Q87WH4","Pseudomonas syringae pv. tomato",,"Osmoprotectant ABC transporter, permease protein OsmW","the atp-binding cassette (abc) superfamily.","3.A.1.12.10","12928499",99,97,81,"2e-93"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2850","QY488_13950",,"Q9I0E2","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccD7/OpdB proline","the outer membrane porin (opr) family.","1.B.25.1.11","10984043",100,100,100,"1e-258"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3419","QY488_16785",,"P32705","Escherichia coli",,"Acetate permease ActP (cation/acetate symporter)","the solute:sodium symporter (sss) family.","2.A.21.7.2","14563880;15919996;16079137;16738553;8265357;9278503",95,95,82,"1e-250"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2532","QY488_12370",,"VFG015994","Pseudomonas aeruginosa PAO1","pvdN","Pyoverdin biosynthesis protein PvdN, putative aminotransferase, class V",,"",,100,100,100,"1e-252"
