Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW25113,fig|562.128902.peg.3048,QCG47_14895,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspE,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli015,fig|562.39491.peg.4729,BANRA_03438,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,99,1.00E-120
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O26:H11 str. 05-3646,fig|1446500.3.peg.3736,BW68_24740,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ICBEC13AM,fig|562.15116.peg.753,BW690_14605,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S25_ecoli,fig|562.131956.peg.4173,LVK58_21370,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW25113 strain not applicable,fig|679895.112.peg.4119,JQK35_20005,,c4914,Escherichia coli CFT073,yijP,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli026,fig|562.39501.peg.2424,BANRA_02174,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,98,3.00E-48
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 06-4039,fig|1446610.3.peg.237,BW94_06495,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW1-1,fig|562.104080.peg.1062,,,c4914,Escherichia coli CFT073,yijP,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli022,fig|562.39497.peg.2262,BANRA_01498,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,100,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain H9Ecoli,fig|562.28991.peg.1303,DEF50_06430,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain H8Ecoli,fig|562.28990.peg.2967,DEP49_14800,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O118:H16 str. 06-3612,fig|1446546.3.peg.151,BW90_10800,,c4914,Escherichia coli CFT073,,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,98,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli019,fig|562.39506.peg.1826,BANRA_01771,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli021,fig|562.39496.peg.3235,BANRA_02900,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli009,fig|562.39485.peg.5789,BANRA_04658,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,22,100,100,1.00E-91
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli000,fig|562.39476.peg.843,BANRA_00588,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,100,1.00E-121
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW25113 strain not applicable,fig|679895.113.peg.659,JQK31_03180,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspE,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S26_ecoli,fig|562.131952.peg.4675,LVK53_21330,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain fosA_Ecoli_2,fig|562.50966.peg.1490,,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,100,2.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli020,fig|562.39495.peg.4410,BANRA_04222,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,100,1.00E-121
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli002,fig|562.39477.peg.4056,BANRA_03823,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,100,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S18_ecoli,fig|562.131955.peg.4546,LVK60_22325,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain H9Ecoli,fig|562.28991.peg.1297,DEF50_06400,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O78:H12 str. 00-3279,fig|1446756.3.peg.2933,BW72_20080,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW2952,fig|595496.3.peg.549,BWG_0496,VBIEscCol60876_0549,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspE,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli002,fig|562.39477.peg.4057,BANRA_03824,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,100,2.00E-80
BLASTP,Virulence Factor,PATRIC_VF,Escherichia coli strain WQMCR,fig|562.17323.peg.45,BW735_08090,,c4914,Escherichia coli CFT073,,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S26_ecoli,fig|562.131952.peg.4679,LVK53_21350,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,99,99,100,8.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 06-4039,fig|1446610.3.peg.3054,BW94_12805,,c4914,Escherichia coli CFT073,,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,98,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli001,fig|562.39478.peg.2409,BANRA_01941,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,87,100,100,1.00E-190
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O145:NM str. 06-3484,fig|1446585.3.peg.3290,BW87_15165,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain BW25113 frmA KO strain not applicable,fig|562.74693.peg.657,J8Z30_03180,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspE,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O28ac:NM str. 02-3404,fig|1446737.3.peg.1872,BW76_21025,,c4914,Escherichia coli CFT073,,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli023,fig|562.39498.peg.746,BANRA_00658,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,100,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli006,fig|562.39482.peg.869,BANRA_00634,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,99,4.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli000,fig|562.39476.peg.844,BANRA_00589,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O28ac:NM str. 02-3404,fig|1446737.3.peg.3338,BW76_05240,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli021,fig|562.39496.peg.3240,BANRA_02904,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,89,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli003,fig|562.39479.peg.3636,BANRA_03289,,BWG_0837,Escherichia coli BW2952,gfcC,Uncharacterized protein GfcC,,Capsule,16030220,100,100,100,1.00E-142
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S19_ecoli,fig|562.131959.peg.4180,LVK54_22380,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,99,7.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli Ecoli-12-1,fig|562.112640.peg.4491,OHD53_19805,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,98,3.00E-48
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli027,fig|562.39502.peg.3077,BANRA_02356,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 07-3091,fig|1446611.3.peg.2782,BW95_07635,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli011,fig|562.39487.peg.1906,BANRA_01480,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,75,100,100,1.00E-163
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli012,fig|562.39488.peg.4419,BANRA_03965,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,100,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain E.coli C158,fig|562.31004.peg.352,,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli013,fig|562.39489.peg.1684,BANRA_01308,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli023,fig|562.39498.peg.743,BANRA_00655,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli008,fig|562.39484.peg.2694,BANRA_02300,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O174:H8 str. 04-3038,fig|1446704.3.peg.1460,BW70_03105,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli017,fig|562.39493.peg.804,BANRA_00651,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,98,3.00E-48
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 08-3037,fig|1446613.3.peg.2358,BW98_07715,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli024,fig|562.39499.peg.3081,BANRA_02738,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain H8Ecoli,fig|562.28990.peg.2966,DEP49_14795,,BWG_0837,Escherichia coli BW2952,gfcC,Uncharacterized protein GfcC,,Capsule,16030220,100,100,100,1.00E-142
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain fosA_Ecoli_2,fig|562.50966.peg.1495,,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain_Ecoli_008,fig|562.138906.peg.2985,,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,100,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW25113 strain not applicable,fig|679895.113.peg.1929,JQK31_09350,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspC,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli Ecoli-12-1,fig|562.112613.peg.1826,OHD42_08500,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O111:NM str. 03-3484,fig|1446513.3.peg.2221,BW80_10800,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli022,fig|562.39497.peg.2265,BANRA_01501,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,93,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli013,fig|562.39489.peg.1687,BANRA_01311,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,100,2.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S19_ecoli,fig|562.131959.peg.4179,LVK54_22375,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain H8Ecoli,fig|562.28990.peg.2969,DEP49_14810,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,100,2.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S20_ecoli,fig|562.131957.peg.4262,LVK59_22445,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli006,fig|562.39482.peg.876,BANRA_00641,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,98,3.00E-48
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O103:H11 str. 04-3023,fig|1446501.3.peg.1659,BW69_07085,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain H8Ecoli,fig|562.28990.peg.2965,DEP49_14790,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,100,1.00E-121
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli Ecoli-12-1,fig|562.112613.peg.1822,OHD42_08480,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,98,3.00E-48
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O118:H16 str. 06-3256,fig|1446545.3.peg.1916,BW84_15480,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli023,fig|562.39498.peg.744,BANRA_00656,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S26_ecoli,fig|562.131952.peg.4678,LVK53_21345,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,99,1.00E-120
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain fosA_Ecoli_1,fig|562.50967.peg.2446,,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,100,1.00E-121
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli Ecoli-12-1,fig|562.112613.peg.1824,OHD42_08490,,BWG_0837,Escherichia coli BW2952,gfcC,Uncharacterized protein GfcC,,Capsule,16030220,100,100,98,1.00E-140
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O113:H21 str. 07-4224,fig|1446543.3.peg.2808,BW71_10995,,c4914,Escherichia coli CFT073,,"Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue",,Invasion,10456927,100,100,98,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli020,fig|562.39495.peg.4405,BANRA_04217,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O78:H12 str. 00-3279,fig|1446756.3.peg.2327,BW72_14400,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain E.coli C142,fig|562.31003.peg.4639,,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 08-3527,fig|1446614.3.peg.2340,BW99_09045,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O145:NM str. 06-3484,fig|1446585.3.peg.254,BW87_09555,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli000,fig|562.39476.peg.842,BANRA_00587,,BWG_0837,Escherichia coli BW2952,gfcC,Uncharacterized protein GfcC,,Capsule,16030220,100,100,100,1.00E-142
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O26:H11 str. 03-3500,fig|1446710.3.peg.2546,BW81_14380,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLASTP,Virulence Factor,PATRIC_VF,Escherichia coli strain WQMCR,fig|562.17323.peg.2272,BW735_17865,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.80E-45
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli027,fig|562.39502.peg.3079,BANRA_02358,,BWG_0833,Escherichia coli BW2952,etk,Tyrosine-protein kinase (EC 2.7.10.2),,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli BW25113 strain not applicable,fig|679895.114.peg.1930,JQK32_09350,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspC,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli025,fig|562.39500.peg.2445,BANRA_01342,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,22,100,100,1.00E-91
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 08-3527,fig|1446614.3.peg.1408,BW99_02545,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain E.coli C158,fig|562.31004.peg.351,,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,100,1.00E-121
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli020,fig|562.39495.peg.4407,BANRA_04219,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O157:H7 str. 07-3391,fig|1446612.3.peg.981,BW96_21755,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli023,fig|562.39498.peg.745,BANRA_00657,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,99,4.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli K-12 BW25113,fig|83333.1916.peg.658,IVL04_03180,,SL1344_0617,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,cspE,Cold shock protein of CSP family => CspE (naming convention as in E.coli),,Virulence,16518469,98,100,98,2.00E-32
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli015,fig|562.39491.peg.4728,BANRA_03437,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,100,100,100,2.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli021,fig|562.39496.peg.3234,BANRA_02899,,BWG_0837,Escherichia coli BW2952,gfcC,Uncharacterized protein GfcC,,Capsule,16030220,100,100,100,1.00E-142
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli011,fig|562.39487.peg.1907,BANRA_01481,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,100,2.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli012,fig|562.39488.peg.4424,BANRA_03970,,BWG_0838,Escherichia coli BW2952,gfcB,Uncharacterized lipoprotein YmcC precursor,,Capsule,16030220,100,100,100,1.00E-121
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli KU_Poultry_13_Ecoli,fig|562.107099.peg.971,NDK41_04660,,BWG_0836,Escherichia coli BW2952,gfcD,Uncharacterized lipoprotein GfcD,,Capsule,16030220,100,100,99,0
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O111:NM str. 03-3484,fig|1446513.3.peg.461,BW80_19540,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli020,fig|562.39495.peg.4406,BANRA_04218,,BWG_0834,Escherichia coli BW2952,etp,Low molecular weight protein-tyrosine-phosphatase (EC 3.1.3.48) => Etp,,Capsule,16030220,100,100,100,2.00E-80
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli O121:H19 str. 06-3003,fig|1446553.3.peg.314,BW83_11900,,SL1344_1766,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,,Cold shock protein of CSP family => CspC (naming convention as in E.coli),,Virulence,16518469,100,100,100,2.00E-33
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli S18_ecoli,fig|562.131955.peg.4542,LVK60_22305,,BWG_0839,Escherichia coli BW2952,gfcA,Threonine-rich inner membrane protein GfcA,,Capsule,16030220,99,99,100,8.00E-49
BLAT,Virulence Factor,PATRIC_VF,Escherichia coli strain ecoli024,fig|562.39499.peg.3085,BANRA_02742,,BWG_0835,Escherichia coli BW2952,gfcE,Putative polysaccharide export protein YccZ precursor,,Capsule,16030220,100,100,100,1.00E-218
